;Data;Precipitacao;estacao;chirps;persiann
49011;10/03/2019;0.8;A346;0;0
49012;11/03/2019;0;A346;7.527848244;8.373029709
49013;12/03/2019;8;A346;7.527848244;5.917996407
49014;13/03/2019;1.4;A346;0;0.73974961
49015;14/03/2019;0;A346;15.05569649;10.3773737
49016;15/03/2019;1.4;A346;7.527848244;12.39863491
49017;16/03/2019;0.2;A346;0;1.734361768
49018;17/03/2019;7.4;A346;0;0.364655167
49019;18/03/2019;12.6;A346;0;0
49020;19/03/2019;0;A346;0;0
49021;20/03/2019;0;A346;0;0.49676615
49022;21/03/2019;2;A346;11.21566868;17.55816269
49023;22/03/2019;0;A346;11.21566868;13.86337566
49024;23/03/2019;4.8;A346;5.607834339;10.63655472
49025;24/03/2019;66.2;A346;16.82350349;21.80047417
49026;25/03/2019;59;A346;16.82350349;25.92471313
49027;26/03/2019;34;A346;0;2.845966101
49028;27/03/2019;6.2;A346;0;0.797345638
49029;28/03/2019;12.2;A346;1.988623261;7.66783762
49030;29/03/2019;6;A346;0;0
49031;30/03/2019;0;A346;0;0
49032;31/03/2019;0;A346;0;0
49033;01/04/2019;0;A346;63.74993134;33.92402267
49034;02/04/2019;23.2;A346;0;3.074707508
49035;03/04/2019;0;A346;0;0.380418181
49036;04/04/2019;2;A346;25.4999733;5.864963531
49037;05/04/2019;23.6;A346;25.4999733;13.89577103
49038;06/04/2019;0;A346;9.366550446;2.005271435
49039;07/04/2019;2.2;A346;9.366550446;5.457573891
49040;08/04/2019;0;A346;0;0
49041;09/04/2019;0;A346;18.73310089;13.68752861
49042;10/04/2019;15.6;A346;0;7.295373917
49043;11/04/2019;14.4;A346;2.486834764;3.061535358
49044;12/04/2019;14;A346;2.486834764;7.420506477
49045;13/04/2019;0.2;A346;2.486834764;2.890927315
49046;14/04/2019;14;A346;0;0
49047;15/04/2019;0;A346;0;0
49048;16/04/2019;0.8;A346;0;0
49049;17/04/2019;0;A346;0;0.313617647
49050;18/04/2019;0;A346;0;0.69089967
49051;19/04/2019;5.4;A346;10.94557095;17.97436905
49052;20/04/2019;9.4;A346;0;0.36693266
49053;21/04/2019;0;A346;1.721147656;0.421502084
49054;22/04/2019;8.4;A346;2.697808504;1.414415598
49055;23/04/2019;6.4;A346;0;4.183972836
49056;24/04/2019;0;A346;0.157054499;0.336198121
49057;25/04/2019;0;A346;0;0
49058;26/04/2019;0;A346;0;0
49059;27/04/2019;0;A346;0;0
49060;28/04/2019;0;A346;0;0.63225317
49061;29/04/2019;0;A346;9.560885429;6.365497112
49062;30/04/2019;27;A346;9.560885429;11.84941578
49063;01/05/2019;2.8;A346;10.87458038;8.256954193
49064;02/05/2019;0;A346;0;0
49065;03/05/2019;2.2;A346;0;0
49066;04/05/2019;0;A346;0;0
49067;05/05/2019;0;A346;0;0
49068;06/05/2019;0;A346;0;0
49069;07/05/2019;0;A346;0;0
49070;08/05/2019;0;A346;0;2.300751686
49071;09/05/2019;0;A346;0;0.407547057
49072;10/05/2019;0;A346;0;0
49073;11/05/2019;0;A346;0;3.404906988
49074;12/05/2019;0;A346;0;0
49075;13/05/2019;0;A346;3.115371943;10.96598816
49076;14/05/2019;0;A346;0;0.889193594
49077;15/05/2019;0;A346;0;6.769095898
49078;16/05/2019;16.8;A346;0;5.406326294
49079;17/05/2019;3.2;A346;1.079308152;2.619525909
49080;18/05/2019;0;A346;0;0
49081;19/05/2019;0;A346;2.158616304;11.03861904
49082;20/05/2019;0;A346;0;1.228143692
49083;21/05/2019;0;A346;0;0
49084;22/05/2019;0;A346;0;0
49085;23/05/2019;0;A346;0;0
49086;24/05/2019;0;A346;0;0
49087;25/05/2019;0;A346;0;0
49088;26/05/2019;0;A346;0;0
49089;27/05/2019;0;A346;0;0
49090;28/05/2019;0;A346;0;0
49091;29/05/2019;0;A346;0;0
49092;30/05/2019;0;A346;0;0
49093;31/05/2019;0;A346;0;0
49094;01/06/2019;0;A346;0;0
49095;02/06/2019;0;A346;0;0
49096;03/06/2019;0;A346;0;0
49097;04/06/2019;0;A346;0;0
49098;05/06/2019;0;A346;0;0
49099;06/06/2019;0;A346;0;0
49100;07/06/2019;0;A346;0;0
49101;08/06/2019;0;A346;0;0
49102;09/06/2019;0;A346;0;1.507727385
49103;10/06/2019;0;A346;0;1.677120566
49104;11/06/2019;0;A346;0;0
49105;12/06/2019;0;A346;0;0
49106;13/06/2019;0;A346;1.202990651;0
49107;14/06/2019;0;A346;0.032123666;0
49108;15/06/2019;0;A346;0;0
49109;16/06/2019;0;A346;0;0
49110;17/06/2019;0;A346;0;0
49111;18/06/2019;0;A346;0;0
49112;19/06/2019;0.4;A346;0;0
49113;20/06/2019;0;A346;0;0
49114;21/06/2019;0;A346;0;0
49115;22/06/2019;0;A346;0;0
49116;23/06/2019;0;A346;0;0
49117;24/06/2019;0;A346;0;0
49118;25/06/2019;0;A346;0;0
49119;26/06/2019;0;A346;0;1.325403571
49120;27/06/2019;0;A346;0;0
49121;28/06/2019;0;A346;0;0
49122;29/06/2019;0;A346;0;0
49123;30/06/2019;0;A346;0;0
49124;01/07/2019;0;A346;0;0
49125;02/07/2019;0;A346;0;0
49126;03/07/2019;0;A346;0;0
49127;04/07/2019;0;A346;0;0
49128;05/07/2019;0;A346;0;0
49129;06/07/2019;0;A346;0;0
49130;07/07/2019;5.4;A346;0.857182205;25.3474102
49131;08/07/2019;12.8;A346;0.428591102;15.71940422
49132;09/07/2019;0;A346;0;0
49133;10/07/2019;0;A346;0;0
49134;11/07/2019;0;A346;0;0
49135;12/07/2019;0;A346;0;0
49136;13/07/2019;0;A346;0;0
49137;14/07/2019;0;A346;0;0
49138;15/07/2019;0;A346;0;0
49139;16/07/2019;0;A346;0;0
49140;17/07/2019;0;A346;0;0
49141;18/07/2019;0;A346;0;0
49142;19/07/2019;0;A346;0;0
49143;20/07/2019;0;A346;0;0
49144;21/07/2019;0;A346;0;0
49145;22/07/2019;0;A346;0;0
49146;23/07/2019;0;A346;0;0
49147;24/07/2019;0;A346;0;0
49148;25/07/2019;0;A346;0;0
49149;26/07/2019;0;A346;0;0
49150;27/07/2019;0;A346;0;0
49151;28/07/2019;0;A346;0;0
49152;29/07/2019;0;A346;0;0
49153;30/07/2019;0;A346;0;0
49154;31/07/2019;0;A346;0;0
49155;01/08/2019;0;A346;0;0
49156;02/08/2019;0;A346;0;0
49157;03/08/2019;0;A346;0;0
49158;04/08/2019;0;A346;0;0
49159;05/08/2019;0;A346;0;0
49160;06/08/2019;0;A346;0;0
49161;07/08/2019;0;A346;0;0
49162;08/08/2019;0;A346;0;0
49163;09/08/2019;0;A346;0;0
49164;10/08/2019;0;A346;0;0
49165;11/08/2019;0;A346;0;0
49166;12/08/2019;0;A346;0;0
49167;13/08/2019;0;A346;0;0
49168;14/08/2019;0;A346;0;0
49169;15/08/2019;0;A346;0;0
49170;16/08/2019;0;A346;0;0
49171;17/08/2019;0;A346;0;0
49172;18/08/2019;0;A346;0;0
49173;19/08/2019;0;A346;0;0
49174;20/08/2019;0;A346;0;0
49175;21/08/2019;0;A346;0;0
49176;22/08/2019;0;A346;0;0
49177;23/08/2019;0;A346;0;0
49178;24/08/2019;0;A346;0;0
49179;25/08/2019;0;A346;0;0
49180;26/08/2019;0;A346;0;0
49181;27/08/2019;0;A346;0;0
49182;28/08/2019;0;A346;0;0
49183;29/08/2019;0;A346;0;0
49184;30/08/2019;0;A346;0;0
49185;31/08/2019;0;A346;0;0
49186;01/09/2019;0;A346;0;0
49187;02/09/2019;0;A346;0;0
49188;03/09/2019;0;A346;0;0
49189;04/09/2019;0;A346;0;0
49190;05/09/2019;0;A346;0;0
49191;06/09/2019;0;A346;0;0
49192;07/09/2019;0;A346;0;0
49193;08/09/2019;0;A346;0;0
49194;09/09/2019;0;A346;0;0
49195;10/09/2019;0;A346;0;0
49196;11/09/2019;0;A346;0;0
49197;12/09/2019;0;A346;0;0
49198;13/09/2019;0;A346;0;0
49199;14/09/2019;0;A346;0;0
49200;15/09/2019;0;A346;0;0
49201;16/09/2019;0;A346;0;0
49202;17/09/2019;0;A346;0;0
49203;18/09/2019;0;A346;0;0
49204;19/09/2019;0;A346;0;0
49205;20/09/2019;0;A346;0;0
49206;21/09/2019;0;A346;0;0
49207;22/09/2019;0;A346;0;0
49208;23/09/2019;0;A346;0;0
49209;24/09/2019;0;A346;0;0
49210;25/09/2019;0;A346;0;0
49211;26/09/2019;0;A346;0;0
49212;27/09/2019;0;A346;0;0
49213;28/09/2019;0;A346;0;1.587325573
49214;29/09/2019;0;A346;10.19168568;7.045688629
49215;30/09/2019;7.4;A346;0;3.261264324
49216;01/10/2019;5.6;A346;0;3.196409225
49217;02/10/2019;0;A346;0;0
49218;03/10/2019;0;A346;0;0
49219;04/10/2019;0;A346;0;0.389255494
49220;05/10/2019;0;A346;0;0
49221;06/10/2019;0;A346;0;0
49222;07/10/2019;0;A346;0;0
49223;08/10/2019;0;A346;0;0
49224;09/10/2019;0;A346;0;0
49225;10/10/2019;0;A346;0;0
49226;11/10/2019;0;A346;0;0
49227;12/10/2019;0;A346;0;0
49228;13/10/2019;0;A346;0;0
49229;14/10/2019;0;A346;0;0
49230;15/10/2019;0;A346;0;0.33385694
49231;16/10/2019;6.4;A346;8.527340889;0.87084192
49232;17/10/2019;0;A346;0;0.299562603
49233;18/10/2019;0;A346;0;0
49234;19/10/2019;0;A346;0;0
49235;20/10/2019;0.2;A346;4.263670444;1.855412245
49236;21/10/2019;0;A346;18.89406776;12.01064301
49237;22/10/2019;67.8;A346;25.19209099;28.4194622
49238;23/10/2019;3;A346;0;1.151645184
49239;24/10/2019;0;A346;0;1.064590454
49240;25/10/2019;17.4;A346;0;0
49241;26/10/2019;0;A346;0;0
49242;27/10/2019;0;A346;0;0
49243;28/10/2019;0;A346;0;0
49244;29/10/2019;0;A346;0;0
49245;30/10/2019;0;A346;0;0
49246;31/10/2019;0;A346;0;1.562005043
49247;01/11/2019;0;A346;0;0
49248;02/11/2019;0;A346;0;0
49249;03/11/2019;0;A346;0;0
49250;04/11/2019;0;A346;0;0.613438129
49251;05/11/2019;0;A346;0;0
49252;06/11/2019;0;A346;0;0.277044922
49253;07/11/2019;0;A346;6.070991516;2.540312767
49254;08/11/2019;0.2;A346;12.14198303;1.710473657
49255;09/11/2019;0;A346;0;0.296222925
49256;10/11/2019;0;A346;0;0
49257;11/11/2019;0;A346;0.458360493;0.290780544
49258;12/11/2019;0;A346;0;0.798998594
49259;13/11/2019;0;A346;0;0.356867045
49260;14/11/2019;0;A346;0;0
49261;15/11/2019;0;A346;3.509402037;0
49262;16/11/2019;0;A346;0;0
49263;17/11/2019;0;A346;12.12185383;3.141051769
49264;18/11/2019;1.4;A346;12.12185383;2.413582087
49265;19/11/2019;2.4;A346;0;0.423212647
49266;20/11/2019;0;A346;0;0.79251945
49267;21/11/2019;0;A346;13.8452177;5.846450806
49268;22/11/2019;0;A346;0;0.581561089
49269;23/11/2019;0;A346;0;0
49270;24/11/2019;0;A346;0;0
49271;25/11/2019;0;A346;6.922608852;5.347303867
49272;26/11/2019;30.4;A346;4.773649693;4.399804592
49273;27/11/2019;21.6;A346;0;0
49274;28/11/2019;0;A346;0;0
49275;29/11/2019;0;A346;0;0
49276;30/11/2019;0;A346;0;0
49277;01/12/2019;0;A346;0;0
49278;02/12/2019;0;A346;0;0
49279;03/12/2019;0;A346;0;0
49280;04/12/2019;36.8;A346;11.67947197;8.044415474
49281;05/12/2019;7.6;A346;0;0
49282;06/12/2019;0;A346;0;0
49283;07/12/2019;0;A346;0;0
49284;08/12/2019;0;A346;0;2.380004883
49285;09/12/2019;13.4;A346;0;2.257246494
49286;10/12/2019;6;A346;0;0
49287;11/12/2019;0;A346;0;0
49288;12/12/2019;4.4;A346;0;2.258320332
49289;13/12/2019;0;A346;0;0.650653899
49290;14/12/2019;0;A346;0;0
49291;15/12/2019;0;A346;0;0
49292;16/12/2019;0;A346;0;0
49293;17/12/2019;0;A346;0;0
49294;18/12/2019;0;A346;0;0
49295;19/12/2019;1.2;A346;0;0
49296;20/12/2019;0;A346;0;0
49297;21/12/2019;0;A346;0;0
49298;22/12/2019;0;A346;0;0
49299;23/12/2019;0;A346;0;0
49300;24/12/2019;0;A346;0;0.43520087
49301;25/12/2019;0;A346;18.1964283;18.3879509
49302;26/12/2019;0;A346;0;1.523203135
49303;27/12/2019;0;A346;0;0
49304;28/12/2019;0;A346;0;3.390701294
49305;29/12/2019;0;A346;0;4.417145729
49306;30/12/2019;3.6;A346;41.72663116;14.87664032
49307;31/12/2019;11.2;A346;0;3.071458817
49308;01/01/2020;0.4;A346;40.20678329;19.8757534
49309;02/01/2020;1.6;A346;0;3.57189846
49310;03/01/2020;0;A346;16.08271408;12.89462757
49311;04/01/2020;7;A346;16.08271408;18.63470078
49312;05/01/2020;1.2;A346;0;1.126629591
49313;06/01/2020;24.4;A346;17.25719261;20.79244423
49314;07/01/2020;8.4;A346;8.628596306;9.717832565
49315;08/01/2020;0.2;A346;0;1.895319462
49316;09/01/2020;0;A346;8.628596306;6.701424599
49317;10/01/2020;0;A346;0;0
49318;11/01/2020;0;A346;5.061932564;3.26090169
49319;12/01/2020;2.4;A346;0;1.539987803
49320;13/01/2020;0;A346;5.061932564;7.017963409
49321;14/01/2020;4.2;A346;0;0
49322;15/01/2020;0;A346;0;0
49323;16/01/2020;0;A346;0;1.559221387
49324;17/01/2020;0;A346;0;0
49325;18/01/2020;0;A346;16.17078972;6.826605797
49326;19/01/2020;17.4;A346;8.085394859;8.77832222
49327;20/01/2020;0;A346;0;0.899738908
49328;21/01/2020;0.2;A346;4.546975136;1.238118887
49329;22/01/2020;0;A346;0;1.739821315
49330;23/01/2020;15;A346;18.18790054;21.35739136
49331;24/01/2020;6.2;A346;0;1.001774549
49332;25/01/2020;0;A346;0;0.329904258
49333;26/01/2020;0;A346;25.19901085;13.64082336
49334;27/01/2020;3.6;A346;25.19901085;13.60789871
49335;28/01/2020;7.8;A346;8.399669647;6.883980274
49336;29/01/2020;5.6;A346;0;1.258656502
49337;30/01/2020;0;A346;0;0
49338;31/01/2020;0;A346;0;0
49339;01/02/2020;0;A346;0;2.829654217
49340;02/02/2020;5.8;A346;0;3.347635269
49341;03/02/2020;0;A346;5.240241528;4.461477757
49342;04/02/2020;14.4;A346;0;7.663125038
49343;05/02/2020;100.4;A346;20.96096611;25.79643059
49344;06/02/2020;0.4;A346;6.561901569;3.672900438
49345;07/02/2020;0;A346;0;1.377413988
49346;08/02/2020;51.2;A346;19.68570328;13.77414131
49347;09/02/2020;26;A346;13.12380314;14.14216232
49348;10/02/2020;10.6;A346;6.561901569;2.180956602
49349;11/02/2020;0;A346;0;3.065433502
49350;12/02/2020;0;A346;0;0
49351;13/02/2020;0;A346;0;0
49352;14/02/2020;0;A346;7.463118553;4.334731102
49353;15/02/2020;33.4;A346;11.19467926;20.68075752
49354;16/02/2020;8.6;A346;0;1.479116559
49355;17/02/2020;0.4;A346;0;0
49356;18/02/2020;0;A346;0;0
49357;19/02/2020;11.4;A346;5.411387444;1.577154279
49358;20/02/2020;0;A346;21.64554977;14.80124474
49359;21/02/2020;5.2;A346;16.08156967;15.84545326
49360;22/02/2020;3.6;A346;0;1.154462337
49361;23/02/2020;0;A346;0;9.164232254
49362;24/02/2020;0;A346;8.040784836;7.930973053
49363;25/02/2020;1.8;A346;0;0
49364;26/02/2020;0;A346;3.8442173;4.318849564
49365;27/02/2020;0;A346;0;0
49366;28/02/2020;0;A346;0;0
49367;29/02/2020;2.8;A346;3.8442173;7.229743481
49368;01/03/2020;0;A346;0;0
49369;02/03/2020;0.4;A346;11.67907238;6.742390633
49370;03/03/2020;22.4;A346;7.786048412;21.83387566
49371;04/03/2020;50.4;A346;7.786048412;15.51236343
49372;05/03/2020;67.2;A346;7.786048412;29.03075027
49373;06/03/2020;0.2;A346;11.27959251;7.721135139
49374;07/03/2020;0;A346;0;4.292328835
49375;08/03/2020;0;A346;11.27959251;4.168785572
49376;09/03/2020;48.4;A346;11.27959251;16.79420471
49377;10/03/2020;40;A346;0;1.970291376
49378;11/03/2020;0.6;A346;0;0.666365623
49379;12/03/2020;0;A346;4.009311676;6.101949692
49380;13/03/2020;0.2;A346;4.009311676;9.6322155
49381;14/03/2020;1.2;A346;12.02793503;2.917029858
49382;15/03/2020;3.2;A346;12.02793503;19.39277458
49383;16/03/2020;19.6;A346;5.149203777;13.21177101
49384;17/03/2020;16.2;A346;0;0.499294102
49385;18/03/2020;1.4;A346;2.574601889;0.45608595
49386;19/03/2020;15;A346;7.723805904;13.57439804
49387;20/03/2020;0;A346;0;2.33163929
49388;21/03/2020;23;A346;7.932641983;21.35538292
49389;22/03/2020;0;A346;0;1.24023366
49390;23/03/2020;0;A346;3.966320992;3.884891987
49391;24/03/2020;0;A346;7.932641983;14.78582668
49392;25/03/2020;1.4;A346;3.966320992;7.540941238
49393;26/03/2020;12.8;A346;0;1.486360073
49394;27/03/2020;0.2;A346;0;0
49395;28/03/2020;0;A346;0;1.839706779
49396;29/03/2020;0;A346;0;0
49397;30/03/2020;0;A346;0;0
49398;31/03/2020;0;A346;0;5.511438847
49399;01/04/2020;0;A346;0;2.939248562
49400;02/04/2020;0;A346;4.078190804;3.693037033
49401;03/04/2020;0;A346;0;0
49402;04/04/2020;0;A346;4.078190804;2.874900818
49403;05/04/2020;0;A346;4.078190804;5.803118229
49404;06/04/2020;0;A346;0;1.449269414
49405;07/04/2020;0;A346;6.366670132;0.458051085
49406;08/04/2020;0;A346;0;0
49407;09/04/2020;0;A346;25.46668053;18.70681763
49408;10/04/2020;0;A346;12.73334026;6.95953989
49409;11/04/2020;67.4;A346;10.54410172;11.21988773
49410;12/04/2020;5.4;A346;0;0
49411;13/04/2020;96.8;A346;15.81615257;21.08663177
49412;14/04/2020;22.8;A346;31.63230515;14.53314114
49413;15/04/2020;46.6;A346;5.272050858;6.743383884
49414;16/04/2020;17.2;A346;0;0
49415;17/04/2020;0;A346;12.34546089;13.40140724
49416;18/04/2020;16.6;A346;18.51819229;15.1198864
49417;19/04/2020;14.4;A346;0;0
49418;20/04/2020;0;A346;6.172730446;1.398316383
49419;21/04/2020;1.2;A346;7.536935806;9.038892746
49420;22/04/2020;35;A346;7.536935806;2.043370247
49421;23/04/2020;0;A346;7.536935806;2.0470469
49422;24/04/2020;0;A346;0;0.7629807
49423;25/04/2020;2.8;A346;0;1.236002445
49424;26/04/2020;0;A346;0;0.565735102
49425;27/04/2020;0;A346;0;0
49426;28/04/2020;0;A346;0;0
49427;29/04/2020;0;A346;0;0.349316478
49428;30/04/2020;0;A346;0;1.164825916
49429;01/05/2020;0;A346;0;0.195651948
49430;02/05/2020;0;A346;0;1.878065348
49431;03/05/2020;0;A346;0;0.154011026
49432;04/05/2020;0;A346;0;0
49433;05/05/2020;0;A346;3.92300272;1.01362431
49434;06/05/2020;0;A346;0;0.325402617
49435;07/05/2020;0;A346;1.37382102;2.067923784
49436;08/05/2020;0;A346;0;0.980432153
49437;09/05/2020;0;A346;0;0
49438;10/05/2020;0;A346;0;0.122508764
49439;11/05/2020;0;A346;0;0
49440;12/05/2020;0;A346;0;0
49441;13/05/2020;0;A346;0;0
49442;14/05/2020;0;A346;0;0
49443;15/05/2020;0;A346;0;0
49444;16/05/2020;0;A346;0;0
49445;17/05/2020;0;A346;0;0
49446;18/05/2020;0;A346;0;0
49447;19/05/2020;0;A346;0;0
49448;20/05/2020;0;A346;0;0
49449;21/05/2020;0;A346;0.000158359;0.142906785
49450;22/05/2020;0;A346;0.00539807;0
49451;23/05/2020;0;A346;0.000341168;0
49452;24/05/2020;0;A346;0.000607892;0
49453;25/05/2020;0;A346;0.008337602;0
49454;26/05/2020;0;A346;0;1.454655886
49455;27/05/2020;12.6;A346;0;0.865406752
49456;28/05/2020;25.2;A346;0;2.182104349
49457;29/05/2020;0.4;A346;0;0
49458;30/05/2020;0;A346;0;2.028214216
49459;31/05/2020;0;A346;0;0
49460;01/06/2020;0;A346;0.037813701;2.907471895
49461;02/06/2020;0;A346;0.439623177;2.412124872
49462;03/06/2020;0.6;A346;0.278109908;0
49463;04/06/2020;0;A346;0.004941327;0
49464;05/06/2020;0;A346;0.010606777;0
49465;06/06/2020;0;A346;0;0
49466;07/06/2020;0;A346;0;0
49467;08/06/2020;0;A346;0;0
49468;09/06/2020;0;A346;0;0
49469;10/06/2020;0;A346;0;0
49470;11/06/2020;0;A346;0;0
49471;12/06/2020;0;A346;0;0
49472;13/06/2020;0;A346;0.221696973;0
49473;14/06/2020;0;A346;0.545159638;0
49474;15/06/2020;0;A346;0.075225562;0
49475;16/06/2020;0;A346;0;0
49476;17/06/2020;0;A346;0;0
49477;18/06/2020;0;A346;0;0
49478;19/06/2020;0;A346;0;0
49479;20/06/2020;0;A346;0;0
49480;21/06/2020;0;A346;0;0
49481;22/06/2020;0;A346;0;0
49482;23/06/2020;0;A346;0;0
49483;24/06/2020;0;A346;0;0
49484;25/06/2020;0;A346;0;0
49485;26/06/2020;0;A346;0;0
49486;27/06/2020;0;A346;0;0
49487;28/06/2020;0;A346;0;0
49488;29/06/2020;0;A346;0;0
49489;30/06/2020;0;A346;0;0
49490;01/07/2020;0;A346;0;0
49491;02/07/2020;0;A346;0;0
49492;03/07/2020;0;A346;0;0
49493;04/07/2020;0;A346;0;0
49494;05/07/2020;0;A346;0;0
49495;06/07/2020;0;A346;0;0
49496;07/07/2020;0;A346;0;0
49497;08/07/2020;0;A346;0;0
49498;09/07/2020;0;A346;0;0
49499;10/07/2020;0;A346;0;0
49500;11/07/2020;0;A346;0;0
49501;12/07/2020;0;A346;0;0
49502;13/07/2020;0;A346;0;0
49503;14/07/2020;0;A346;0;0
49504;15/07/2020;0;A346;0;0
49505;16/07/2020;0;A346;0;0
49506;17/07/2020;0;A346;0;0
49507;18/07/2020;0;A346;0.210486755;0
49508;19/07/2020;0;A346;0.13668853;0
49509;20/07/2020;0;A346;0.136220247;0
49510;21/07/2020;0;A346;0;0
49511;22/07/2020;0;A346;0;0
49512;23/07/2020;0;A346;0;0
49513;24/07/2020;0;A346;0;0
49514;25/07/2020;0;A346;0;0
49515;26/07/2020;0;A346;0;0
49516;27/07/2020;0;A346;0;0
49517;28/07/2020;0;A346;0;0
49518;29/07/2020;0;A346;0;0
49519;30/07/2020;0;A346;0;0
49520;31/07/2020;0;A346;0;0
49521;01/08/2020;0;A346;0;0
49522;02/08/2020;0;A346;0;0
49523;03/08/2020;0;A346;0;0
49524;04/08/2020;0;A346;0;1.38961947
49525;05/08/2020;0;A346;0;0
49526;06/08/2020;0;A346;0;0
49527;07/08/2020;0;A346;0;0
49528;08/08/2020;0;A346;0;0
49529;09/08/2020;0;A346;0;0
49530;10/08/2020;0;A346;0;0
49531;11/08/2020;0;A346;0;0
49532;12/08/2020;0;A346;0;0
49533;13/08/2020;0;A346;0;0
49534;14/08/2020;0;A346;0;0
49535;15/08/2020;0;A346;0;0
49536;16/08/2020;0;A346;0;0
49537;17/08/2020;0;A346;0;0
49538;18/08/2020;0;A346;0;0
49539;19/08/2020;0;A346;0;0
49540;20/08/2020;0;A346;0;0
49541;21/08/2020;0;A346;0;0
49542;22/08/2020;0;A346;0;0
49543;23/08/2020;0;A346;0;0
49544;24/08/2020;0;A346;0;0
49545;25/08/2020;0;A346;0;0
49546;26/08/2020;0;A346;0;0
49547;27/08/2020;0;A346;0;0
49548;28/08/2020;0;A346;0;0
49549;29/08/2020;0;A346;0;0
49550;30/08/2020;0;A346;0;0
49551;31/08/2020;0;A346;0;0
49552;01/09/2020;0;A346;0;0
49553;02/09/2020;0;A346;0;0
49554;03/09/2020;0;A346;0;0
49555;04/09/2020;0;A346;0;0
49556;05/09/2020;0;A346;0;0
49557;06/09/2020;0;A346;0;0
49558;07/09/2020;0;A346;0;0
49559;08/09/2020;0;A346;0;0
49560;09/09/2020;0;A346;0;0
49561;10/09/2020;0;A346;0;0
49562;11/09/2020;0;A346;0;0
49563;12/09/2020;0;A346;0;0
49564;13/09/2020;0;A346;0;0
49565;14/09/2020;0;A346;0;0
49566;15/09/2020;0;A346;0;0
49567;16/09/2020;0;A346;7.26E-05;0
49568;17/09/2020;0;A346;5.28E-05;0
49569;18/09/2020;0;A346;0.164227277;0
49570;19/09/2020;0;A346;0.516355991;0
49571;20/09/2020;0;A346;0.209367275;0
49572;21/09/2020;0;A346;0;0
49573;22/09/2020;1.2;A346;0;0
49574;23/09/2020;0;A346;0;0
49575;24/09/2020;0;A346;0;0
49576;25/09/2020;0;A346;0;0
49577;26/09/2020;0;A346;0;0.141702682
49578;27/09/2020;0;A346;0;0
49579;28/09/2020;0;A346;0;0
49580;29/09/2020;0;A346;0;0
49581;30/09/2020;;A346;0;0
49582;01/10/2020;0;A346;0;0
49583;02/10/2020;0;A346;0;0
49584;03/10/2020;0;A346;0;0
49585;04/10/2020;0;A346;0;0
49586;05/10/2020;0;A346;0;0
49587;06/10/2020;;A346;0;0
49588;07/10/2020;0;A346;0;0
49589;08/10/2020;0;A346;0;0
49590;09/10/2020;0;A346;0;0
49591;10/10/2020;0.2;A346;18.2509613;6.702003479
49592;11/10/2020;99;A346;20.6550827;8.238024712
49593;12/10/2020;0;A346;0;0.420742661
49594;13/10/2020;0;A346;0;0.302919686
49595;14/10/2020;0.2;A346;0;0
49596;15/10/2020;0;A346;0;0
49597;16/10/2020;0;A346;0;0
49598;17/10/2020;0;A346;0;0
49599;18/10/2020;0;A346;0;0
49600;19/10/2020;0;A346;0;0
49601;20/10/2020;0;A346;0;0.218733579
49602;21/10/2020;0;A346;0;0
49603;22/10/2020;0;A346;0;0
49604;23/10/2020;0;A346;5.518834114;1.064352989
49605;24/10/2020;0.2;A346;0;1.201907158
49606;25/10/2020;14.8;A346;11.03766823;3.483200312
49607;26/10/2020;0;A346;2.449081898;0.20031786
49608;27/10/2020;24.6;A346;28.45139313;14.45840263
49609;28/10/2020;;A346;0.422600269;0
49610;29/10/2020;0.6;A346;0.151794925;0
49611;30/10/2020;0;A346;0.57900244;0
49612;31/10/2020;9.4;A346;0.421689808;2.990110397
49613;01/11/2020;0;A346;0;0.857036591
49614;02/11/2020;0.4;A346;7.863234043;12.93771744
49615;03/11/2020;;A346;3.931617022;17.6960392
49616;04/11/2020;;A346;3.931617022;13.7391901
49617;05/11/2020;;A346;0;0.764092803
49618;06/11/2020;0.2;A346;7.576169968;12.51947021
49619;07/11/2020;;A346;0;3.651413918
49620;08/11/2020;;A346;0;0
49621;09/11/2020;0;A346;0;0
49622;10/11/2020;0;A346;0;0
49623;11/11/2020;0;A346;0;0.402756691
49624;12/11/2020;0;A346;0;0
49625;13/11/2020;;A346;0;0.379520714
49626;14/11/2020;0;A346;0;0.525334835
49627;15/11/2020;0;A346;0;1.267875433
49628;16/11/2020;0;A346;5.846458435;12.70535851
49629;17/11/2020;0;A346;0;9.256332397
49630;18/11/2020;0;A346;8.769686699;24.30178642
49631;19/11/2020;;A346;8.769686699;16.51807594
49632;20/11/2020;;A346;2.923229218;6.342744827
49633;21/11/2020;0.4;A346;20.01021576;18.09307098
49634;22/11/2020;0.2;A346;13.3401432;6.117120266
49635;23/11/2020;10.2;A346;0;1.339603782
49636;24/11/2020;0;A346;0;0
49637;25/11/2020;0;A346;0;0
49638;26/11/2020;0;A346;0;2.771141291
49639;27/11/2020;0;A346;0;5.15333271
49640;28/11/2020;0;A346;0;1.700939894
49641;29/11/2020;0;A346;0;4.000963688
49642;30/11/2020;0;A346;0;0
49643;01/12/2020;0;A346;0;0.309923828
49644;02/12/2020;0;A346;0;0
49645;03/12/2020;0;A346;0;0.423734397
49646;04/12/2020;0;A346;0;0.3286376
49647;05/12/2020;0;A346;0;0
49648;06/12/2020;0;A346;4.785230637;4.65515852
